"area","<28days","<1yr","1+","2+","3+","4+","5+","6+","7-9","10-14","15-24","25-34","35-44","45-54","55-64","65+","unknown","year"
"Satun",0,2,1,4,7,6,5,13,33,45,29,19,7,5,1,1,0,2016
"Satun",0,0,1,1,1,1,0,3,3,6,14,5,2,2,1,0,0,2017
"Satun",0,0,0,1,0,1,3,1,5,18,15,5,7,6,2,0,0,2018
"Satun",0,1,0,0,0,5,1,4,13,22,24,9,3,0,1,1,0,2019
"Satun",0,1,1,1,1,0,0,0,4,4,6,2,3,4,0,0,0,2020
"Si Sa Ket",0,5,8,24,23,34,58,55,193,412,328,70,51,26,19,7,0,2011
"Si Sa Ket",0,10,5,19,24,27,21,32,173,338,240,65,33,24,21,3,0,2012
"Si Sa Ket",0,19,15,35,62,70,74,125,457,1050,868,199,123,59,31,18,0,2013
"Si Sa Ket",0,3,6,9,8,12,17,16,64,105,79,28,22,18,10,7,0,2014
"Si Sa Ket",0,15,5,25,43,53,50,86,348,691,677,180,129,94,43,29,0,2015
"Si Sa Ket",0,4,7,14,26,19,32,39,135,223,217,92,61,38,31,21,0,2016
"Si Sa Ket",0,3,2,7,12,13,14,18,63,124,143,32,22,32,26,14,0,2017
"Si Sa Ket",0,9,8,31,35,46,66,81,286,416,283,94,58,55,35,30,0,2018
"Si Sa Ket",1,12,9,18,36,43,62,82,331,581,504,134,56,41,37,27,0,2019
"Si Sa Ket",0,8,4,6,7,11,16,25,98,235,202,79,39,25,24,11,0,2020
"Sing Buri",0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,0,0,2011
"Sing Buri",0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,2012
"Sing Buri",0,0,0,0,1,0,0,0,2,3,6,1,2,3,0,0,0,2013
"Sing Buri",0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,2014
"Sing Buri",0,0,0,0,0,0,0,0,0,3,6,3,2,3,3,1,0,2015
"Sing Buri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016
"Sing Buri",0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,2017
"Sing Buri",0,0,0,0,0,0,0,3,3,5,16,6,2,2,5,1,0,2018
"Sing Buri",0,1,0,1,1,5,1,4,25,56,25,17,5,4,1,1,0,2019
"Sing Buri",0,1,0,4,4,4,4,8,30,69,64,33,12,11,5,8,0,2020
"Songkhla",0,2,6,11,17,16,14,14,60,105,116,45,23,18,10,5,0,2011
"Songkhla",0,15,15,28,32,35,46,51,179,269,280,140,58,35,24,15,2,2012
"Songkhla",0,21,15,30,41,48,45,78,261,439,504,285,142,85,36,6,0,2013
"Songkhla",0,2,2,9,10,6,11,16,37,72,96,55,27,24,6,8,0,2014
"Songkhla",0,7,10,10,13,14,28,31,98,177,201,84,58,25,7,11,0,2015
"Songkhla",0,16,18,31,51,52,81,70,228,383,449,187,98,53,24,15,0,2016
"Songkhla",0,17,28,34,30,46,51,39,155,245,227,126,48,29,21,16,0,2017
"Songkhla",0,20,22,29,35,53,34,56,141,273,232,135,59,46,38,26,0,2018
"Songkhla",0,17,27,34,30,36,57,63,233,405,374,195,90,66,36,28,0,2019
"Songkhla",0,12,6,9,13,12,13,30,83,120,157,72,45,37,17,2,0,2020
"Sukhothai",0,1,1,1,5,3,9,8,29,101,93,14,13,5,3,3,0,2011
"Sukhothai",0,0,4,4,3,5,7,12,43,77,46,13,4,4,6,2,0,2012
"Sukhothai",0,6,4,6,4,6,13,8,49,122,111,28,10,11,6,10,0,2013
"Sukhothai",0,5,2,6,6,5,11,7,27,38,41,19,4,4,4,1,0,2014
"Sukhothai",0,2,2,2,4,4,5,15,53,94,102,39,18,3,5,1,0,2015
"Sukhothai",0,0,2,1,5,8,9,17,31,53,65,21,9,6,4,0,0,2016
"Sukhothai",0,0,1,1,1,3,5,7,18,47,26,19,8,4,7,1,0,2017
"Sukhothai",0,4,0,1,3,10,10,11,62,146,138,46,22,10,7,7,0,2018
"Sukhothai",0,0,3,5,7,8,14,17,58,110,98,48,26,17,13,11,0,2019
"Sukhothai",0,3,4,8,13,3,9,10,53,167,175,66,20,15,4,5,0,2020
"Suphan Buri",0,4,3,4,4,3,8,8,35,74,120,55,32,16,10,4,0,2011
"Suphan Buri",0,2,0,4,5,5,8,13,30,59,69,35,10,8,4,1,0,2012
"Suphan Buri",0,1,1,5,7,6,2,7,35,62,77,43,20,15,2,4,0,2013
"Suphan Buri",0,1,1,2,3,3,5,7,18,37,29,20,7,3,3,1,0,2014
"Suphan Buri",0,1,1,7,6,8,9,14,58,106,141,74,46,33,11,5,0,2015
"Suphan Buri",0,0,3,4,4,7,5,6,7,27,49,28,11,7,4,4,0,2016
"Suphan Buri",0,2,1,8,2,11,11,4,47,75,76,39,19,10,8,2,0,2017
"Suphan Buri",0,5,7,4,9,14,11,19,65,144,169,92,44,29,13,8,0,2018
"Suphan Buri",1,2,2,5,4,7,8,8,33,78,69,43,26,9,5,8,0,2019
"Suphan Buri",0,0,7,5,6,7,6,8,42,86,90,58,32,24,10,7,0,2020
"Surat Thani",0,1,2,2,2,3,7,4,32,79,87,41,10,4,3,2,0,2011
"Surat Thani",0,7,10,14,19,23,27,45,105,246,303,143,52,26,11,4,0,2012
"Surat Thani",0,9,7,6,17,10,19,29,119,315,437,240,95,36,13,14,0,2013
"Surat Thani",0,3,2,8,6,10,10,15,53,119,199,110,39,24,5,5,0,2014
"Surat Thani",0,1,2,2,6,8,6,6,43,85,169,87,35,11,7,3,0,2015
"Surat Thani",0,2,12,8,7,4,3,8,46,77,162,66,38,18,4,1,0,2016
"Surat Thani",0,8,11,16,23,30,36,22,103,178,266,137,58,15,6,3,0,2017
"Surat Thani",0,10,7,18,24,22,23,29,125,246,318,147,50,25,14,7,0,2018
"Surat Thani",0,2,6,4,7,12,25,18,50,85,140,66,35,20,9,7,0,2019
"Surat Thani",0,5,2,3,12,6,8,9,38,82,81,46,27,14,8,8,0,2020
"Surin",0,10,9,21,26,39,48,70,244,470,233,69,43,27,15,15,0,2011
"Surin",0,10,16,23,58,64,69,102,305,539,252,53,24,14,12,7,0,2012
"Surin",0,23,16,43,76,71,107,145,478,988,595,99,62,44,26,13,1,2013
"Surin",0,1,6,9,10,15,12,20,78,127,93,31,10,11,7,4,0,2014
"Surin",0,11,11,27,47,44,74,85,321,637,454,106,71,63,34,25,0,2015
"Surin",0,11,9,26,49,62,63,90,302,464,316,98,70,55,29,20,0,2016
"Surin",0,5,6,13,13,25,33,30,127,303,187,59,33,30,24,20,0,2017
"Surin",0,6,19,32,42,75,94,101,296,488,245,79,43,34,27,23,0,2018
"Surin",0,15,16,30,48,86,116,178,522,933,431,116,61,47,31,26,0,2019
"Surin",1,15,21,19,21,33,55,82,298,525,360,151,91,69,42,24,0,2020
"Tak",0,3,4,5,12,5,11,7,38,82,78,41,31,13,8,7,0,2011
"Tak",1,2,2,5,9,3,11,17,51,121,131,50,26,14,9,4,0,2012
"Tak",1,4,8,12,14,21,23,21,93,201,260,153,71,29,14,13,0,2013
"Tak",0,2,2,14,9,10,16,15,52,99,87,35,28,16,5,2,0,2014
"Tak",0,8,4,17,31,21,28,34,125,252,383,212,125,99,42,28,0,2015
"Tak",0,4,3,4,5,10,12,12,43,83,94,53,33,20,18,8,0,2016
"Tak",0,9,8,5,14,15,19,20,76,178,239,143,81,50,31,11,0,2017
"Tak",0,5,5,2,14,4,19,31,85,151,201,117,59,39,18,21,0,2018
"Tak",0,5,3,4,14,16,7,23,85,170,215,152,98,69,50,25,0,2019
"Tak",1,3,2,2,2,2,3,4,32,85,133,109,59,31,24,23,0,2020
"Trang",0,0,2,1,3,2,3,1,8,25,10,7,2,2,1,1,0,2011
"Trang",0,4,1,2,3,2,3,3,23,57,32,16,8,1,3,1,1,2012
"Trang",0,2,3,8,6,6,12,12,34,88,82,42,33,11,10,4,0,2013
"Trang",0,2,0,1,0,0,2,2,4,15,18,8,4,7,3,0,0,2014
"Trang",0,0,0,2,0,0,2,3,5,13,10,11,5,2,2,2,0,2015
"Trang",0,0,0,1,2,1,4,4,8,13,37,23,17,6,2,3,0,2016
"Trang",0,1,0,0,0,1,2,1,3,27,30,16,10,5,4,2,0,2017
"Trang",0,1,2,1,0,4,4,6,21,40,56,30,19,12,7,4,0,2018
"Trang",0,2,0,2,3,5,4,7,25,55,95,33,28,13,12,6,0,2019
"Trang",0,0,1,0,2,0,0,1,8,18,37,24,14,6,4,5,0,2020
"Trat",0,4,4,3,3,3,2,7,29,58,92,41,31,16,13,8,0,2011
"Trat",0,6,2,6,2,7,5,5,29,46,76,40,16,11,9,4,0,2012
"Trat",0,3,4,6,6,6,11,14,45,81,146,89,52,23,6,12,0,2013
"Trat",0,1,1,0,1,1,3,6,12,17,34,30,8,8,2,1,0,2014
"Trat",0,4,6,6,15,7,10,11,65,109,163,105,81,57,21,15,0,2015
"Trat",0,0,0,2,3,1,2,3,12,21,36,23,22,14,9,6,0,2016
"Trat",0,1,0,1,1,2,0,2,9,12,12,9,12,3,3,2,0,2017
"Trat",1,0,4,6,9,10,18,16,45,95,80,48,19,18,11,6,0,2018
"Trat",0,4,3,5,7,9,21,11,58,94,108,91,43,20,15,6,0,2019
"Trat",0,3,4,2,0,2,8,3,15,39,22,31,19,6,6,2,0,2020
"Ubon Ratchathani",0,8,8,5,10,10,16,27,106,157,138,37,19,13,5,6,0,2011
"Ubon Ratchathani",0,2,3,9,6,6,12,11,64,118,88,18,11,9,3,4,0,2012
"Ubon Ratchathani",0,24,17,24,38,35,48,56,197,529,564,119,75,38,22,11,0,2013
"Ubon Ratchathani",0,4,1,9,12,2,14,16,43,99,56,15,16,14,9,6,0,2014
"Ubon Ratchathani",0,30,21,36,43,62,72,90,367,824,764,259,154,105,65,30,0,2015
"Ubon Ratchathani",0,10,10,11,20,29,41,36,202,340,291,119,94,52,38,23,0,2016
"Ubon Ratchathani",0,5,9,7,15,9,9,28,55,117,114,56,33,32,23,16,0,2017
"Ubon Ratchathani",0,15,19,32,47,56,82,78,245,365,285,84,57,62,24,26,0,2018
"Ubon Ratchathani",1,75,74,102,123,178,245,264,991,1666,1209,441,249,196,137,122,0,2019
"Ubon Ratchathani",0,38,61,32,26,44,55,81,242,472,526,191,113,63,56,58,0,2020
"Udon Thani",0,1,1,0,6,2,0,1,2,13,4,6,2,0,0,1,0,2011
"Udon Thani",0,1,1,3,2,2,6,4,23,45,33,9,4,2,2,0,0,2012
"Udon Thani",0,8,6,5,11,14,13,14,72,153,125,46,19,11,5,2,0,2013
"Udon Thani",0,1,1,1,1,1,2,0,5,9,5,1,0,0,0,0,0,2014
"Udon Thani",0,1,1,2,4,4,2,3,6,24,34,13,4,4,4,0,0,2015
"Udon Thani",0,0,2,0,2,3,4,3,5,12,19,6,6,2,2,1,0,2016
"Udon Thani",0,1,1,2,0,1,3,9,21,30,30,13,6,5,4,1,0,2017
"Udon Thani",0,4,0,0,5,8,9,6,23,60,55,21,14,8,2,5,0,2018
"Udon Thani",0,11,8,15,27,34,33,48,189,336,293,82,45,18,18,10,0,2019
"Udon Thani",0,5,6,11,6,11,16,21,98,177,156,86,24,14,12,14,0,2020
"Uthai Thani",0,0,1,2,2,0,3,2,15,23,22,15,9,3,4,0,0,2011
"Uthai Thani",0,3,2,6,3,3,4,7,25,64,76,29,11,3,2,0,0,2012
"Uthai Thani",0,0,3,5,4,6,8,8,29,59,56,22,11,13,3,1,0,2013
"Uthai Thani",0,1,1,6,4,2,1,5,18,34,37,11,7,3,4,3,0,2014
"Uthai Thani",0,3,4,7,15,17,17,32,124,285,324,174,100,44,37,25,0,2015
"Uthai Thani",0,0,0,3,2,5,4,8,15,21,27,13,17,6,6,2,0,2016
"Uthai Thani",0,0,0,2,3,6,0,5,4,17,19,7,4,5,5,4,0,2017
"Uthai Thani",0,2,4,4,11,10,15,17,54,100,75,44,14,17,7,6,0,2018
"Uthai Thani",0,1,2,4,1,5,5,11,43,106,104,53,12,15,10,3,0,2019
"Uthai Thani",0,0,3,3,0,0,4,8,16,41,43,34,26,4,1,5,0,2020
"Uttaradit",0,1,0,2,1,3,4,5,27,51,61,16,8,6,3,5,0,2011
"Uttaradit",0,0,0,1,3,2,6,3,37,73,106,23,12,5,5,2,0,2012
"Uttaradit",0,3,1,2,1,2,2,7,40,83,141,44,19,15,8,1,0,2013
"Uttaradit",0,2,0,0,0,2,0,2,9,24,30,6,9,3,1,3,0,2014
"Uttaradit",0,0,0,0,2,1,1,1,14,52,122,39,15,11,4,1,0,2015
"Uttaradit",0,1,0,0,2,0,0,5,8,31,79,40,23,7,10,3,0,2016
"Uttaradit",0,0,0,0,0,0,0,3,9,32,67,31,20,24,17,7,0,2017
"Uttaradit",0,0,1,1,0,2,5,4,14,53,78,36,13,11,8,5,0,2018
"Uttaradit",0,0,1,4,4,6,7,14,58,134,156,71,30,26,18,10,0,2019
"Uttaradit",0,2,4,4,4,2,7,11,48,119,153,95,38,31,25,10,0,2020
"Yala",0,0,0,2,0,0,2,2,9,12,30,14,9,4,1,3,0,2011
"Yala",0,1,1,4,4,3,0,6,23,48,55,42,26,5,4,0,0,2012
"Yala",0,0,0,3,6,7,10,6,32,51,107,57,32,27,7,3,0,2013
"Yala",0,6,4,2,7,7,8,10,38,77,71,52,22,11,5,5,0,2014
"Yala",0,0,1,1,1,7,3,4,6,23,20,16,6,6,2,1,0,2015
"Yala",0,5,6,7,14,14,18,28,63,131,108,58,27,14,2,0,0,2016
"Yala",0,2,3,2,7,8,8,3,23,28,35,18,12,7,3,1,0,2017
"Yala",0,1,3,4,12,12,19,11,35,57,65,54,25,14,13,7,0,2018
"Yala",0,8,9,10,13,22,23,31,100,167,223,137,72,49,30,20,0,2019
"Yala",0,4,2,2,1,5,7,13,36,53,68,38,18,17,8,5,0,2020
"Yasothon",0,0,0,1,4,2,2,5,18,32,27,3,1,1,1,0,0,2011
"Yasothon",0,0,0,4,3,2,7,6,20,55,40,7,7,4,1,0,0,2012
"Yasothon",0,0,2,4,7,6,9,17,78,167,139,17,11,8,3,0,0,2013
"Yasothon",0,0,1,2,5,2,3,5,30,51,24,5,3,1,1,1,0,2014
"Yasothon",0,4,1,3,11,14,19,20,74,202,202,48,32,22,7,7,0,2015
"Yasothon",0,4,1,1,4,3,8,7,34,68,59,26,19,3,3,5,0,2016
"Yasothon",0,3,2,1,2,1,5,6,12,25,34,11,14,8,12,5,0,2017
"Yasothon",0,1,2,2,4,5,5,7,30,56,62,23,19,9,4,3,0,2018
"Yasothon",0,5,3,4,8,14,18,23,88,135,153,31,15,15,9,3,0,2019
"Yasothon",0,3,0,2,7,0,4,4,32,70,54,15,11,13,9,2,0,2020
