"area","<28days","<1yr","1+","2+","3+","4+","5+","6+","7-9","10-14","15-24","25-34","35-44","45-54","55-64","65+","unknown","year"
"Nakhon Si Thammarat",0,24,16,17,35,44,45,71,203,513,764,372,210,127,59,39,0,2013
"Nakhon Si Thammarat",0,13,7,13,22,13,20,38,86,188,274,154,86,46,34,34,0,2014
"Nakhon Si Thammarat",0,13,11,9,9,13,10,10,49,90,204,90,68,45,26,18,0,2015
"Nakhon Si Thammarat",0,2,8,7,14,7,15,14,52,101,177,90,53,44,22,17,0,2016
"Nakhon Si Thammarat",0,5,6,5,6,14,18,21,71,210,290,117,63,27,25,18,0,2017
"Nakhon Si Thammarat",0,9,6,13,23,13,20,29,91,212,347,166,75,41,21,15,0,2018
"Nakhon Si Thammarat",0,8,9,5,9,15,21,17,117,245,345,127,91,54,23,18,0,2019
"Nakhon Si Thammarat",0,2,1,4,7,1,4,4,14,43,36,23,4,6,3,3,0,2020
"Nan",0,0,0,0,0,0,0,0,0,5,11,2,3,2,1,0,0,2011
"Nan",0,0,0,0,0,0,0,1,0,13,25,7,8,4,1,2,0,2012
"Nan",0,0,1,0,0,0,2,0,2,16,46,23,21,27,7,5,0,2013
"Nan",0,0,0,1,0,1,1,2,5,8,21,3,8,5,4,1,0,2014
"Nan",0,0,1,1,0,1,2,0,7,9,37,17,15,16,15,5,0,2015
"Nan",0,0,0,0,1,0,0,0,3,3,8,6,5,1,2,1,0,2016
"Nan",0,0,0,0,0,0,0,0,1,5,15,12,9,14,6,2,0,2017
"Nan",0,0,0,0,0,0,1,2,1,12,21,16,10,7,11,5,0,2018
"Nan",0,0,0,0,0,0,1,0,3,7,12,18,8,13,11,8,0,2019
"Nan",0,0,1,0,0,1,0,0,4,10,11,14,8,8,9,4,0,2020
"Narathiwat",0,2,0,1,2,2,2,2,7,14,33,24,27,11,7,4,0,2011
"Narathiwat",0,0,2,0,2,5,2,3,13,24,49,45,35,19,3,3,1,2012
"Narathiwat",2,1,7,2,5,11,6,8,40,97,240,209,164,92,62,28,10,2013
"Narathiwat",0,4,3,7,5,3,6,10,31,82,188,161,91,71,28,15,0,2014
"Narathiwat",0,5,7,8,5,6,4,8,30,105,137,114,63,35,29,13,0,2015
"Narathiwat",0,14,5,7,22,21,23,24,81,162,288,210,132,89,40,16,0,2016
"Narathiwat",0,13,9,8,13,10,12,16,47,98,195,140,60,42,19,12,0,2017
"Narathiwat",0,3,2,7,10,10,18,13,37,57,102,70,40,27,11,12,0,2018
"Narathiwat",0,9,8,9,10,36,28,26,105,201,397,275,146,92,58,41,0,2019
"Narathiwat",0,4,2,3,4,1,6,10,31,44,100,85,54,43,19,18,0,2020
"Nong Bua Lam Phu",0,0,0,0,0,1,0,3,8,17,21,3,3,0,0,1,0,2011
"Nong Bua Lam Phu",0,3,0,2,2,2,2,3,25,51,39,3,4,2,2,0,0,2012
"Nong Bua Lam Phu",0,3,0,2,6,10,11,9,84,219,236,53,36,21,10,3,0,2013
"Nong Bua Lam Phu",0,0,0,1,2,1,0,0,2,4,5,0,2,0,0,2,0,2014
"Nong Bua Lam Phu",0,0,0,0,0,1,0,3,11,30,43,13,1,3,2,0,0,2015
"Nong Bua Lam Phu",0,1,0,0,2,1,3,3,14,22,33,10,9,4,3,2,0,2016
"Nong Bua Lam Phu",0,0,0,0,1,1,1,1,3,19,17,6,5,3,2,1,0,2017
"Nong Bua Lam Phu",0,1,0,3,3,3,4,4,25,58,49,17,8,5,2,1,0,2018
"Nong Bua Lam Phu",0,1,1,1,3,0,3,5,22,53,64,16,12,5,0,1,0,2019
"Nong Bua Lam Phu",0,1,1,2,1,0,4,1,5,49,45,14,9,5,2,3,0,2020
"Nong Khai",0,0,1,0,0,2,1,2,8,26,16,2,2,1,0,1,0,2011
"Nong Khai",0,1,0,1,4,2,4,4,14,35,17,3,1,0,0,0,0,2012
"Nong Khai",0,5,3,7,8,13,8,12,39,121,107,28,18,9,8,1,0,2013
"Nong Khai",0,0,1,5,6,4,1,7,18,28,12,6,5,2,1,1,0,2014
"Nong Khai",0,4,2,5,4,3,10,4,49,88,149,41,23,11,8,7,0,2015
"Nong Khai",0,0,1,0,0,2,3,1,3,18,27,6,4,5,2,0,0,2016
"Nong Khai",0,0,1,0,0,0,0,2,7,17,12,5,6,6,1,0,0,2017
"Nong Khai",0,0,0,0,0,3,2,2,9,9,17,6,5,3,2,1,0,2018
"Nong Khai",0,1,0,0,1,3,6,5,28,67,43,24,13,6,5,3,0,2019
"Nong Khai",0,0,0,0,1,1,0,2,10,31,31,17,0,6,2,2,0,2020
"Nonthaburi",0,6,5,7,8,9,15,11,60,160,201,101,61,37,22,12,0,2011
"Nonthaburi",0,3,5,6,8,6,7,7,32,73,121,53,32,32,10,6,0,2012
"Nonthaburi",0,6,6,8,9,10,6,10,54,131,203,91,66,38,19,20,0,2013
"Nonthaburi",0,2,2,1,2,1,4,4,12,30,66,42,21,19,12,11,0,2014
"Nonthaburi",0,3,0,5,5,3,5,8,35,124,280,150,104,67,47,31,0,2015
"Nonthaburi",0,0,3,2,1,4,3,5,7,25,78,36,37,26,8,5,0,2016
"Nonthaburi",0,1,2,2,2,9,6,10,21,84,163,114,61,43,17,13,0,2017
"Nonthaburi",0,3,4,6,12,7,17,14,67,184,384,189,136,68,53,23,0,2018
"Nonthaburi",0,3,7,2,6,7,10,6,27,89,204,149,82,53,50,30,0,2019
"Nonthaburi",0,2,1,1,4,2,4,4,10,40,106,57,32,26,22,11,0,2020
"P.Nakhon S.Ayutthaya",0,4,0,6,8,8,10,6,35,101,175,86,43,12,10,10,0,2011
"P.Nakhon S.Ayutthaya",0,3,2,4,2,7,6,8,40,74,178,62,33,18,11,7,5,2012
"P.Nakhon S.Ayutthaya",0,4,3,2,4,2,6,8,33,87,165,90,44,19,10,3,0,2013
"P.Nakhon S.Ayutthaya",0,1,0,0,0,1,1,7,20,36,76,33,20,10,5,2,0,2014
"P.Nakhon S.Ayutthaya",0,7,3,3,3,3,7,4,30,86,251,209,88,64,30,20,0,2015
"P.Nakhon S.Ayutthaya",0,1,0,3,0,1,5,1,15,26,61,53,26,22,19,6,0,2016
"P.Nakhon S.Ayutthaya",0,1,1,1,1,4,6,1,19,46,75,59,27,15,14,8,0,2017
"P.Nakhon S.Ayutthaya",0,3,2,4,5,5,12,10,44,130,249,139,94,46,29,15,0,2018
"P.Nakhon S.Ayutthaya",0,2,2,2,2,3,6,3,28,58,117,56,33,24,7,13,0,2019
"P.Nakhon S.Ayutthaya",0,3,2,2,2,2,2,9,19,37,86,54,19,22,11,15,0,2020
"Pathum Thani",0,3,3,9,6,4,7,12,36,82,121,58,39,24,14,2,0,2011
"Pathum Thani",0,0,1,2,3,2,4,9,29,36,70,26,15,6,4,3,0,2012
"Pathum Thani",0,5,8,7,3,8,8,12,40,121,185,96,61,35,14,8,0,2013
"Pathum Thani",0,0,4,6,1,3,2,4,8,33,66,34,15,16,4,2,0,2014
"Pathum Thani",0,4,2,4,0,5,7,7,38,76,308,145,108,65,40,11,1,2015
"Pathum Thani",0,0,0,1,3,0,1,3,12,17,46,42,20,23,11,5,0,2016
"Pathum Thani",0,2,0,2,2,2,2,2,4,24,71,25,23,13,8,7,0,2017
"Pathum Thani",0,1,7,4,8,7,16,15,75,190,353,150,102,62,34,19,0,2018
"Pathum Thani",0,1,0,2,1,2,3,4,12,39,89,57,36,10,12,5,0,2019
"Pathum Thani",0,0,0,0,0,2,2,2,7,35,45,27,14,9,7,7,0,2020
"Pattani",0,2,2,4,3,2,3,5,13,13,19,5,8,7,1,0,0,2011
"Pattani",0,5,3,4,5,7,12,5,35,50,48,26,7,4,4,2,0,2012
"Pattani",0,23,16,10,23,22,22,35,104,179,171,73,36,26,9,10,0,2013
"Pattani",0,24,11,17,27,24,33,37,112,259,287,138,62,34,20,7,0,2014
"Pattani",0,9,10,11,5,11,15,25,58,89,73,47,24,14,15,7,0,2015
"Pattani",0,38,32,35,41,59,37,49,192,294,329,144,68,42,25,22,0,2016
"Pattani",0,10,7,23,18,21,16,31,79,148,138,63,32,23,13,10,0,2017
"Pattani",0,12,6,10,11,9,14,20,35,66,77,46,21,12,9,8,0,2018
"Pattani",0,11,8,5,12,20,28,31,88,156,143,71,34,30,13,14,0,2019
"Pattani",0,4,4,6,9,11,16,9,45,64,87,43,15,10,6,7,0,2020
"Phangnga",0,3,0,2,2,3,5,8,10,44,64,30,22,9,4,4,0,2011
"Phangnga",0,1,2,6,1,4,2,3,18,44,66,38,18,20,9,7,0,2012
"Phangnga",0,6,4,6,7,4,4,8,35,74,156,75,65,59,31,17,0,2013
"Phangnga",0,4,1,2,1,1,0,2,7,8,11,15,8,4,3,1,0,2014
"Phangnga",0,0,0,3,1,4,3,1,14,35,50,33,25,9,11,4,0,2015
"Phangnga",0,1,1,3,4,1,0,4,9,19,14,19,4,7,6,1,0,2016
"Phangnga",0,1,1,2,0,1,2,0,2,12,13,13,9,4,0,0,0,2017
"Phangnga",0,4,4,1,1,3,4,4,23,46,59,39,22,19,13,11,0,2018
"Phangnga",0,0,0,0,2,0,0,0,10,16,16,12,10,6,3,6,0,2019
"Phangnga",0,0,0,1,0,0,0,1,2,3,3,4,3,1,2,0,0,2020
"Phatthalung",0,1,2,0,2,4,1,2,9,45,63,25,13,4,5,0,0,2011
"Phatthalung",1,8,1,3,3,1,3,2,7,40,47,17,9,12,0,1,159,2012
"Phatthalung",0,2,3,6,6,4,6,10,30,73,159,65,45,26,13,4,0,2013
"Phatthalung",0,1,1,3,1,4,1,5,7,26,71,24,29,17,8,8,0,2014
"Phatthalung",0,1,2,1,1,3,2,1,13,20,60,29,20,18,14,4,0,2015
"Phatthalung",2,10,3,7,11,8,7,6,39,122,218,122,59,37,27,11,0,2016
"Phatthalung",0,4,5,8,7,11,11,11,44,122,169,79,34,33,16,13,0,2017
"Phatthalung",0,1,0,1,0,5,4,2,21,39,84,44,24,16,5,8,0,2018
"Phatthalung",0,1,1,0,4,10,7,7,27,98,147,69,41,32,18,9,0,2019
"Phatthalung",0,2,1,0,0,2,2,5,10,22,62,28,19,14,3,5,0,2020
"Phayao",0,0,0,1,0,1,0,0,2,8,22,5,9,13,6,1,0,2011
"Phayao",0,0,0,0,0,0,0,0,0,5,14,5,5,9,3,1,0,2012
"Phayao",0,0,2,3,1,3,1,0,6,22,94,58,27,35,11,10,0,2013
"Phayao",0,0,0,0,0,0,0,0,3,1,6,8,1,4,0,1,0,2014
"Phayao",0,0,0,0,0,1,0,1,6,5,17,9,14,6,3,2,0,2015
"Phayao",0,0,0,0,0,1,0,0,3,2,9,7,7,8,13,2,0,2016
"Phayao",0,0,0,0,0,0,0,0,0,1,6,4,2,3,2,3,0,2017
"Phayao",0,0,0,0,0,0,1,0,1,3,10,19,11,8,9,11,0,2018
"Phayao",0,0,0,0,1,0,2,0,1,4,22,14,14,10,20,5,0,2019
"Phayao",0,0,0,0,1,0,0,0,1,1,11,10,5,10,6,6,0,2020
"Phetchabun",0,13,5,6,21,17,19,24,100,237,194,59,40,19,7,10,0,2011
"Phetchabun",0,3,5,8,4,10,10,18,46,90,70,38,13,8,7,4,0,2012
"Phetchabun",0,21,9,17,26,38,46,52,224,526,566,136,82,46,21,12,0,2013
"Phetchabun",0,3,2,2,1,2,3,5,17,35,34,10,5,5,1,2,0,2014
"Phetchabun",0,4,2,4,8,8,7,13,47,108,130,63,31,21,2,7,0,2015
"Phetchabun",0,8,1,5,4,8,9,5,36,48,85,51,24,18,10,10,0,2016
"Phetchabun",0,1,2,3,2,7,4,9,33,95,66,25,13,14,8,3,0,2017
"Phetchabun",0,5,2,3,10,9,19,31,75,197,147,42,30,16,11,4,0,2018
"Phetchabun",0,14,12,18,22,28,24,69,233,496,411,104,61,31,17,6,0,2019
"Phetchabun",0,8,8,3,7,7,10,13,85,170,206,78,43,24,24,9,0,2020
"Phetchaburi",0,11,6,6,12,12,18,17,72,210,276,116,58,41,7,5,1,2011
"Phetchaburi",0,1,4,3,4,3,6,3,25,33,49,22,13,6,6,1,0,2012
"Phetchaburi",0,3,4,2,4,7,6,6,31,48,66,24,14,9,6,1,0,2013
"Phetchaburi",0,0,1,2,3,0,3,8,20,33,41,27,14,8,4,4,0,2014
"Phetchaburi",0,9,3,7,13,19,24,28,96,237,348,183,118,54,31,8,0,2015
"Phetchaburi",0,0,1,0,3,2,2,3,12,22,52,27,12,9,6,5,0,2016
"Phetchaburi",0,4,2,5,6,3,6,5,33,64,90,60,30,18,6,6,0,2017
"Phetchaburi",1,9,4,2,5,2,3,14,34,81,109,56,34,18,15,9,0,2018
"Phetchaburi",0,3,1,1,6,3,5,14,27,56,90,52,19,19,7,10,0,2019
"Phetchaburi",0,2,1,0,0,0,2,0,4,17,40,17,8,7,4,5,0,2020
"Phichit",0,3,2,7,7,11,16,9,70,200,287,139,67,53,16,15,0,2011
"Phichit",0,2,0,3,3,4,8,4,18,58,63,31,18,10,3,8,0,2012
"Phichit",0,2,0,0,3,1,4,3,22,70,128,53,26,17,9,6,0,2013
"Phichit",0,0,0,2,4,2,5,1,13,26,29,11,10,5,4,4,0,2014
"Phichit",0,1,0,1,1,1,5,5,17,53,87,36,21,15,9,8,0,2015
"Phichit",0,0,1,1,0,4,1,1,7,23,28,23,16,9,3,4,0,2016
"Phichit",0,2,0,1,0,2,1,4,6,30,51,24,21,7,8,5,0,2017
"Phichit",0,2,2,3,3,3,5,9,28,83,127,80,51,32,12,9,0,2018
"Phichit",0,0,0,0,1,3,1,1,13,16,27,21,12,7,3,2,0,2019
"Phichit",0,1,2,1,0,3,0,3,3,23,29,16,10,12,6,5,0,2020
"Phitsanulok",0,5,1,3,3,9,8,19,62,166,228,83,47,30,19,5,0,2011
"Phitsanulok",0,2,0,0,2,5,7,18,34,111,164,70,21,18,10,1,0,2012
"Phitsanulok",0,2,3,1,0,1,3,4,22,83,149,74,28,21,8,4,0,2013
"Phitsanulok",0,0,0,1,2,0,0,0,4,11,11,7,5,1,3,2,0,2014
"Phitsanulok",0,1,0,0,1,5,3,3,23,61,125,76,40,35,10,12,0,2015
"Phitsanulok",0,1,1,1,1,4,2,1,8,19,46,28,21,18,5,7,0,2016
"Phitsanulok",0,0,0,2,0,1,0,4,9,33,69,44,25,20,13,1,0,2017
"Phitsanulok",0,0,0,1,4,3,4,5,15,51,125,52,38,24,15,3,0,2018
"Phitsanulok",0,1,0,2,0,1,1,4,10,27,57,43,17,15,11,9,0,2019
"Phitsanulok",0,2,0,0,1,0,1,2,7,37,71,49,23,12,9,2,0,2020
"Phrae",0,0,0,0,0,1,0,2,1,11,12,2,4,1,0,0,0,2011
"Phrae",0,3,0,1,2,0,2,0,8,19,53,22,13,12,5,2,15,2012
"Phrae",0,0,1,0,0,1,5,0,18,73,122,46,35,27,11,3,0,2013
"Phrae",0,1,0,0,1,0,1,1,6,9,38,11,8,4,3,0,0,2014
"Phrae",0,0,0,0,0,0,1,3,8,31,79,23,17,11,11,3,0,2015
"Phrae",0,0,0,0,0,0,0,2,1,1,7,5,0,6,1,1,0,2016
"Phrae",0,0,0,0,0,0,0,0,0,3,3,3,1,2,1,1,0,2017
"Phrae",0,0,0,0,0,0,0,2,1,10,13,12,6,7,9,2,0,2018
"Phrae",0,0,0,0,0,0,1,0,1,6,13,19,10,4,5,2,0,2019
"Phrae",0,0,0,0,0,0,0,0,1,4,10,6,7,4,4,5,0,2020
"Phuket",1,3,0,1,2,3,6,4,9,16,47,35,16,7,4,1,0,2011
"Phuket",0,5,3,1,1,1,4,1,18,34,55,57,15,11,1,0,0,2012
"Phuket",0,12,5,9,8,11,17,23,50,118,234,166,91,42,21,5,1,2013
"Phuket",0,4,2,2,7,7,7,3,23,42,133,101,49,21,15,7,0,2014
"Phuket",1,6,1,1,5,2,3,10,31,63,150,120,70,27,8,8,0,2015
"Phuket",0,2,0,2,3,0,3,4,20,37,82,77,32,16,9,3,0,2016
"Phuket",0,6,1,2,8,4,5,11,26,58,137,118,50,22,10,6,0,2017
"Phuket",1,3,3,5,5,3,2,11,31,58,156,119,55,27,13,6,0,2018
"Phuket",0,6,4,2,3,1,1,6,26,34,72,85,50,22,10,5,0,2019
"Phuket",0,1,0,1,0,0,0,1,5,9,17,19,9,6,5,2,0,2020
"Prachin Buri",0,2,0,1,8,2,6,7,24,65,81,32,20,7,5,1,0,2011
"Prachin Buri",0,2,0,3,2,5,2,5,28,55,80,42,10,13,1,3,0,2012
"Prachin Buri",0,4,3,5,1,2,4,6,31,77,93,44,21,11,2,0,0,2013
"Prachin Buri",0,0,0,0,1,1,1,3,6,21,31,14,10,4,3,1,0,2014
"Prachin Buri",0,4,0,1,2,3,2,7,40,70,142,84,43,32,5,7,0,2015
"Prachin Buri",0,1,0,0,0,0,0,1,4,4,7,10,3,5,1,1,0,2016
"Prachin Buri",0,0,0,1,0,0,3,2,12,25,27,13,13,5,5,2,0,2017
"Prachin Buri",0,1,0,0,1,2,2,2,12,14,33,16,12,11,6,3,0,2018
"Prachin Buri",0,7,1,3,4,1,3,12,46,103,132,77,34,26,11,5,0,2019
"Prachin Buri",0,2,1,0,2,0,2,0,2,10,18,21,12,2,3,2,0,2020
"Prachuap Khiri Khan",0,1,0,1,4,5,6,2,11,60,92,31,13,9,2,3,0,2011
"Prachuap Khiri Khan",0,41,0,2,2,5,3,3,16,32,34,27,12,1,1,1,16,2012
"Prachuap Khiri Khan",0,1,0,1,3,5,2,7,11,25,56,28,19,6,5,4,0,2013
"Prachuap Khiri Khan",0,1,0,1,2,3,1,2,11,18,25,18,12,6,5,2,0,2014
"Prachuap Khiri Khan",0,5,3,2,6,4,15,17,39,96,148,99,46,13,13,7,0,2015
"Prachuap Khiri Khan",0,2,2,1,4,2,4,7,9,25,36,22,12,2,4,0,0,2016
"Prachuap Khiri Khan",0,2,2,1,1,6,2,2,17,39,48,37,14,13,2,4,0,2017
"Prachuap Khiri Khan",0,2,2,2,1,5,7,5,27,48,48,37,22,11,7,4,0,2018
"Prachuap Khiri Khan",0,2,1,1,3,3,2,5,18,58,94,43,26,11,8,8,0,2019
"Prachuap Khiri Khan",0,3,0,0,0,1,3,1,10,24,41,21,6,8,4,2,0,2020
"Ranong",0,0,1,1,1,0,0,1,2,1,7,11,4,2,2,1,0,2011
"Ranong",0,0,0,1,2,2,0,3,8,22,17,11,3,4,1,1,0,2012
"Ranong",0,1,1,1,3,3,2,0,11,13,25,10,9,7,0,3,0,2013
"Ranong",0,0,0,0,3,0,0,1,2,6,3,3,0,5,0,0,0,2014
"Ranong",0,0,0,0,0,0,0,1,4,7,6,8,1,1,0,0,0,2015
"Ranong",0,1,0,0,0,1,0,0,2,2,5,3,2,1,1,0,0,2016
"Ranong",0,0,0,0,0,0,1,1,0,7,3,3,2,0,0,0,0,2017
"Ranong",0,0,0,1,2,0,1,2,6,10,12,5,4,1,1,0,0,2018
"Ranong",0,0,0,0,0,1,0,0,1,2,3,4,2,3,0,0,0,2019
"Ranong",0,0,0,0,0,0,0,0,0,4,4,3,6,2,0,1,0,2020
"Ratchaburi",0,5,3,10,11,11,16,22,86,223,293,126,62,41,19,8,0,2011
"Ratchaburi",0,9,0,9,6,11,9,21,53,138,231,93,30,16,12,6,4,2012
"Ratchaburi",0,5,2,3,4,6,11,10,30,100,165,61,35,24,9,6,0,2013
"Ratchaburi",0,2,1,1,3,6,6,5,24,73,146,48,31,17,8,6,0,2014
"Ratchaburi",0,13,1,6,17,9,12,27,78,214,491,234,137,76,25,10,0,2015
"Ratchaburi",0,2,0,0,2,2,2,0,8,15,34,24,17,11,4,5,0,2016
"Ratchaburi",0,1,1,3,2,2,2,4,18,45,72,44,25,20,9,4,0,2017
"Ratchaburi",0,3,2,1,3,4,0,4,32,91,201,116,54,27,18,8,0,2018
"Ratchaburi",0,5,3,3,5,5,1,15,50,117,189,116,35,34,13,12,0,2019
"Ratchaburi",0,7,4,0,2,3,4,7,22,83,122,62,39,25,12,8,0,2020
"Rayong",0,7,5,7,11,14,11,19,65,104,212,172,85,36,12,6,0,2011
"Rayong",0,15,8,19,21,22,31,36,113,199,309,189,100,34,16,7,0,2012
"Rayong",0,8,10,9,11,16,19,26,103,159,281,194,102,35,8,6,0,2013
"Rayong",0,4,5,5,9,6,8,7,34,94,115,100,66,21,10,3,0,2014
"Rayong",0,11,5,14,8,16,17,19,88,212,471,434,262,113,55,31,0,2015
"Rayong",0,2,2,3,3,2,5,4,20,52,127,105,49,31,13,6,0,2016
"Rayong",0,5,3,4,0,0,3,4,19,50,85,60,39,20,6,10,0,2017
"Rayong",0,10,6,5,7,6,9,10,40,86,209,140,80,28,15,6,0,2018
"Rayong",0,4,5,5,11,4,10,7,49,140,238,213,126,52,25,15,0,2019
"Rayong",0,2,2,5,9,6,2,14,53,107,196,145,97,38,26,16,0,2020
"Roi Et",0,5,5,18,24,19,36,30,143,364,295,47,21,9,7,4,0,2011
"Roi Et",0,7,2,4,6,13,9,19,78,277,266,56,25,11,7,4,0,2012
"Roi Et",0,7,7,19,21,24,37,52,208,621,673,131,59,28,14,11,0,2013
"Roi Et",0,0,0,1,1,3,0,3,11,28,29,7,7,3,0,3,0,2014
"Roi Et",0,4,2,3,5,7,11,12,66,204,301,84,43,14,14,6,0,2015
"Roi Et",0,3,0,2,3,7,6,12,36,104,119,38,28,8,6,3,0,2016
"Roi Et",0,2,2,0,2,3,1,1,18,49,66,30,16,13,8,13,0,2017
"Roi Et",0,4,1,2,6,6,14,10,45,161,162,58,17,5,10,4,0,2018
"Roi Et",0,8,9,8,8,19,20,29,159,459,547,178,78,49,19,18,0,2019
"Roi Et",0,5,3,3,2,3,6,18,51,166,245,95,34,22,12,9,0,2020
"Sa Kaeo",0,2,1,7,7,13,19,16,69,136,97,25,17,10,2,3,0,2011
"Sa Kaeo",0,7,6,6,13,10,18,13,55,97,65,22,10,4,6,0,0,2012
"Sa Kaeo",0,1,3,5,1,11,9,13,38,74,64,12,17,4,5,2,0,2013
"Sa Kaeo",0,2,0,0,1,1,1,2,13,17,7,3,1,2,1,1,0,2014
"Sa Kaeo",0,1,2,4,2,6,8,12,60,114,109,41,31,13,14,1,0,2015
"Sa Kaeo",0,2,0,0,2,5,2,2,6,18,21,8,3,4,0,1,0,2016
"Sa Kaeo",0,1,1,2,2,6,5,0,23,49,21,14,8,4,1,2,0,2017
"Sa Kaeo",0,2,3,0,1,2,4,3,18,31,32,12,10,5,6,1,0,2018
"Sa Kaeo",0,8,3,2,4,12,8,14,57,145,107,42,17,7,8,1,0,2019
"Sa Kaeo",0,2,1,0,2,0,4,3,11,51,29,17,6,6,1,0,0,2020
"Sakon Nakhon",0,0,0,0,2,0,1,0,4,7,9,3,2,1,0,0,0,2011
"Sakon Nakhon",0,0,0,0,0,0,1,0,3,7,2,2,0,0,0,0,0,2012
"Sakon Nakhon",1,1,0,2,4,3,6,8,21,71,65,18,13,3,2,2,0,2013
"Sakon Nakhon",0,0,0,0,0,0,0,0,3,4,0,2,2,0,1,0,0,2014
"Sakon Nakhon",0,1,3,4,5,2,2,4,23,59,91,36,22,10,4,2,0,2015
"Sakon Nakhon",0,5,0,2,5,0,1,5,17,37,62,48,14,15,6,4,0,2016
"Sakon Nakhon",0,2,0,0,2,4,1,2,17,34,39,25,11,6,4,4,0,2017
"Sakon Nakhon",0,0,1,2,1,3,3,9,7,35,36,15,7,7,0,2,0,2018
"Sakon Nakhon",0,2,2,2,4,4,5,9,43,115,154,78,36,23,17,13,0,2019
"Sakon Nakhon",0,2,1,3,1,1,6,5,19,46,42,19,9,10,4,9,0,2020
"Samut Prakan",0,5,3,4,14,16,14,19,75,218,350,209,113,54,33,10,0,2011
"Samut Prakan",0,3,6,6,8,2,13,6,38,86,173,101,65,39,15,11,0,2012
"Samut Prakan",0,8,2,6,5,7,9,9,57,151,324,160,114,55,28,8,0,2013
"Samut Prakan",0,1,5,6,3,9,7,8,34,54,156,75,52,32,14,6,0,2014
"Samut Prakan",0,11,7,10,14,19,12,11,70,261,531,277,141,116,66,23,0,2015
"Samut Prakan",0,2,2,3,7,5,8,4,23,67,157,61,40,26,21,7,0,2016
"Samut Prakan",0,4,4,1,2,7,2,10,19,78,124,61,39,14,20,12,0,2017
"Samut Prakan",0,4,4,5,7,4,11,12,38,117,226,97,52,30,23,17,0,2018
"Samut Prakan",0,5,4,2,4,4,1,14,40,72,146,82,58,34,34,23,0,2019
"Samut Prakan",0,6,3,1,1,4,3,4,15,47,73,32,18,18,17,11,0,2020
"Samut Sakhon",0,8,5,13,10,5,12,17,57,150,220,137,67,35,9,3,0,2011
"Samut Sakhon",1,6,4,2,5,9,19,12,45,119,212,119,62,32,13,9,0,2012
"Samut Sakhon",0,7,8,5,3,6,8,5,30,77,185,75,53,23,10,4,0,2013
"Samut Sakhon",0,6,1,4,2,6,4,2,20,43,62,33,17,8,12,5,0,2014
"Samut Sakhon",0,11,3,4,11,12,9,15,46,116,193,124,54,46,19,8,0,2015
"Samut Sakhon",0,2,0,3,2,2,2,5,13,13,29,23,15,10,3,6,0,2016
"Samut Sakhon",0,0,3,8,6,2,6,4,21,51,82,40,32,18,10,7,0,2017
"Samut Sakhon",0,4,2,1,1,5,4,8,29,86,97,56,56,28,18,12,0,2018
"Samut Sakhon",0,6,2,3,2,1,2,7,20,51,79,46,41,29,25,11,0,2019
"Samut Sakhon",0,2,3,0,1,0,2,4,16,28,51,39,24,10,10,4,0,2020
"Samut Songkhram",0,0,0,0,3,2,0,2,3,26,38,22,14,5,4,1,0,2011
"Samut Songkhram",0,0,0,0,0,0,1,2,5,14,21,12,4,4,3,0,0,2012
"Samut Songkhram",0,0,0,0,0,0,0,2,3,13,31,11,6,3,0,0,0,2013
"Samut Songkhram",0,0,0,0,0,1,0,1,2,4,11,7,9,2,1,1,0,2014
"Samut Songkhram",0,0,0,0,2,0,1,0,6,21,36,31,15,20,5,0,0,2015
"Samut Songkhram",0,0,0,0,0,0,0,1,0,0,5,8,7,5,0,1,0,2016
"Samut Songkhram",0,0,0,0,0,0,1,0,4,5,14,3,3,1,0,0,0,2017
"Samut Songkhram",0,0,1,0,1,1,0,3,3,17,25,3,5,0,1,0,0,2018
"Samut Songkhram",0,0,0,0,0,0,1,1,4,9,18,11,5,5,5,2,0,2019
"Samut Songkhram",0,0,0,0,0,0,0,0,2,1,2,1,0,1,0,0,0,2020
"Saraburi",0,5,1,3,4,12,6,7,48,113,124,66,32,13,4,3,0,2011
"Saraburi",0,3,3,5,5,6,8,8,35,80,66,41,21,7,4,1,0,2012
"Saraburi",0,7,2,4,5,3,8,12,33,95,125,53,25,16,5,2,0,2013
"Saraburi",0,1,1,0,4,1,0,6,17,55,82,48,32,13,4,2,0,2014
"Saraburi",0,12,2,5,3,6,9,8,38,118,306,189,130,66,29,17,0,2015
"Saraburi",0,0,0,1,0,0,1,2,5,10,18,22,13,8,4,3,0,2016
"Saraburi",0,1,1,0,2,0,2,0,5,5,18,11,13,8,1,1,0,2017
"Saraburi",0,4,1,2,0,7,5,5,20,53,81,36,16,11,3,3,0,2018
"Saraburi",0,4,6,1,1,10,3,11,30,102,108,55,28,15,13,3,0,2019
"Saraburi",0,0,3,0,1,0,3,3,16,56,97,53,37,18,17,6,0,2020
"Satun",0,4,2,2,2,5,6,10,14,41,42,26,8,6,2,2,0,2011
"Satun",0,1,0,4,2,7,7,11,25,41,43,19,15,5,1,1,0,2012
"Satun",0,1,0,2,4,2,1,5,13,23,44,20,6,4,1,1,0,2013
"Satun",0,1,1,1,1,1,1,3,4,13,19,8,3,4,2,0,0,2014
"Satun",0,2,0,0,1,2,5,2,6,17,10,9,4,0,0,1,0,2015
"Satun",0,1,1,3,3,8,6,2,26,36,44,17,12,1,2,1,0,2016
"Satun",1,0,0,0,0,0,1,0,3,3,18,2,1,1,1,0,0,2017
